id,title,created_at,last_posted_at,views,like_count,category_id
20285,"To Bug, or not to Bug",2020-02-15T18:20:16.889Z,2020-02-23T20:46:32.000Z,173,4,7
20353,Need Help with Cubic minefield - code too long? -- Solved,2020-02-22T16:41:34.311Z,2020-02-22T16:43:36.073Z,74,0,24
11098,How do I even complete Northwest?,2017-04-05T17:14:58.494Z,2020-02-22T10:01:35.274Z,614,1,9
20350,[SOLVED]...close enough - A frequent first time poster? (title change),2020-02-21T20:43:59.180Z,2020-02-21T22:30:47.204Z,88,2,27
20303,JavaScript alternate While loop syntax?,2020-02-18T00:28:48.499Z,2020-02-21T16:48:24.000Z,121,1,24
20345,"Level ""treasure Cave""",2020-02-21T15:20:41.544Z,2020-02-21T16:13:50.474Z,78,0,19
11333,[Adventurer] Throwing Fire,2017-05-03T19:54:29.379Z,2020-02-21T10:34:12.014Z,1297,16,1
8834,"Order of throwing in ""deadly-discs""",2016-09-02T14:27:34.455Z,2020-02-21T03:48:03.925Z,705,0,24
20098,What video tutorials?,2020-01-25T13:55:00.832Z,2020-02-21T00:56:08.098Z,111,4,9
20333,Unable to enter web development 2,2020-02-20T13:50:51.743Z,2020-02-20T17:55:39.300Z,78,0,24
20331,Slalom lvl bloquer,2020-02-20T12:25:09.605Z,2020-02-20T15:05:34.283Z,90,0,19
20249,[SOLVED] Clash of Clones: level help,2020-02-11T09:59:32.696Z,2020-02-20T13:37:32.643Z,188,0,24
19710,Reminder for new Users,2019-11-24T17:54:49.617Z,2020-02-20T04:29:42.904Z,244,8,27
20317,[SOLVED] Olympic race python problems,2020-02-19T14:25:12.565Z,2020-02-19T14:26:56.202Z,116,0,19
20314,I found freeze moveXY with Fear,2020-02-19T00:28:14.484Z,2020-02-19T00:28:14.663Z,83,0,7
20264,Short-sighted-Burl,2020-02-13T12:41:01.614Z,2020-02-18T15:10:31.255Z,142,0,24
8990,Short-sighted Burl level help,2016-09-18T14:55:41.411Z,2020-02-18T15:07:55.065Z,5516,21,24
20302,Long road please help :),2020-02-17T15:25:49.569Z,2020-02-18T15:00:22.776Z,97,0,24
20273,What level am I on?,2020-02-14T07:10:23.817Z,2020-02-17T20:20:37.927Z,108,0,27
20295,Northwest (Javascript),2020-02-17T03:19:53.065Z,2020-02-17T03:19:53.255Z,76,0,24
9468,Level: Library Tactician (JS),2016-10-28T12:43:51.342Z,2020-02-17T02:24:01.037Z,646,0,9
20288,HELP Aggressive Mimicry,2020-02-15T21:40:50.975Z,2020-02-16T22:39:03.536Z,114,0,24
1484,"How to Post Your Code With Radiant, Harmonious Formatting",2014-11-27T17:34:58.821Z,2020-02-16T18:57:55.661Z,2625,9,6
3512,Timber turncoat help!,2015-04-12T19:31:21.213Z,2020-02-16T06:58:25.972Z,2876,3,9
20289,Can you have 2 against 1 in Dueling Grounds? And force opponent's character to ignore code?,2020-02-16T01:13:00.194Z,2020-02-16T06:13:34.884Z,103,1,7
14906,[SOLVED] Dance-off Please help JS,2018-06-06T13:40:49.398Z,2020-02-16T02:35:30.674Z,658,1,24
16283,Just a funny glitch,2018-10-24T17:18:58.421Z,2020-02-15T19:26:36.330Z,1489,15,7
20276,Help With Reset,2020-02-14T10:38:00.941Z,2020-02-15T17:26:07.512Z,95,2,9
20278,Leave It To The Cleaver PLS HELP PLS,2020-02-14T19:04:12.426Z,2020-02-14T22:33:42.656Z,116,0,24
20250,[SOLVED] CodeCombat - Coding games to learn Python and JavaScript,2020-02-11T14:22:41.874Z,2020-02-14T14:26:52.140Z,115,1,24
20202,Help with Reaping Fire (JavaScript),2020-02-06T13:43:53.887Z,2020-02-13T13:26:34.152Z,119,0,24
20247,[SOLVED] Hashing Magic Ain't Doing No Magic,2020-02-11T04:46:26.299Z,2020-02-13T05:02:47.988Z,133,0,24
20258,Can't purchase new licences,2020-02-12T12:55:52.863Z,2020-02-13T11:08:03.837Z,119,0,13
15183,Stuck in a class,2018-07-13T07:43:33.324Z,2020-02-12T16:59:44.455Z,2347,37,9
20216,Lot of Bugs in the game,2020-02-08T14:43:57.987Z,2020-02-12T15:44:36.437Z,157,3,7
10718,Basin Stampede please help,2017-02-26T00:59:18.623Z,2020-02-11T18:11:44.855Z,2471,1,9
19966,Daily Rewards System,2020-01-08T11:14:45.159Z,2020-02-11T16:12:14.016Z,242,0,27
20240,[SOLVED] Mixed Unit Tactics Python Help,2020-02-10T20:07:58.681Z,2020-02-11T14:43:57.523Z,130,0,24
20248,How to remove used asset from an array?,2020-02-11T06:26:18.176Z,2020-02-11T06:26:18.275Z,69,0,24
20243,How do you edit an avatar or profile pic?,2020-02-10T21:40:45.482Z,2020-02-11T03:35:00.437Z,159,0,27
20232,[SOLVED] Golden Choice (JavaScript) Help!,2020-02-10T03:38:32.558Z,2020-02-10T03:38:32.673Z,124,0,24
20222,Summits gate javascript (this is just to change the title),2020-02-09T02:57:02.521Z,2020-02-10T23:56:35.058Z,165,0,24
20210,How do you close a function?,2020-02-07T14:33:01.952Z,2020-02-10T13:33:28.000Z,163,0,24
20073,Circle walking dont know whats wrong,2020-01-22T04:10:51.975Z,2020-02-10T05:33:37.966Z,171,2,24
20231,"請問有沒有人知道 Hero class 程式碼寫在那裡, 我找不到呢!",2020-02-10T03:13:06.085Z,2020-02-10T03:13:06.159Z,88,0,15
20220,[SOLVED] Library Tactician - Python Help,2020-02-09T01:46:35.543Z,2020-02-09T18:30:40.005Z,204,1,24
20219,[SOLVED] Second Gem problem,2020-02-09T01:30:54.201Z,2020-02-09T13:42:42.747Z,132,0,7
20217,Hunters and Prey Python Help,2020-02-08T18:22:12.162Z,2020-02-08T23:42:39.394Z,188,0,24
3516,Zoo Keeper stuck,2015-04-13T03:50:04.197Z,2020-02-08T23:29:59.457Z,5829,3,24
20215,Changes in application logic for localization,2020-02-08T11:50:10.688Z,2020-02-08T22:24:27.280Z,108,0,5
20207,API in serpent savings?,2020-02-07T04:27:07.343Z,2020-02-08T12:20:58.911Z,98,0,24
20157,Don't understand Restless Dead challenge,2020-02-02T18:39:36.422Z,2020-02-08T11:28:25.367Z,102,1,24
2152,Desert Combat - What am I missing?,2015-01-01T00:27:29.240Z,2020-02-08T08:32:18.474Z,7660,7,1
20208,Desert combat help : how to increment ordersGiven?,2020-02-07T04:29:10.047Z,2020-02-08T07:12:20.508Z,144,1,24
12135,Python: max() not working as expected,2017-08-10T19:53:30.843Z,2020-02-07T05:29:03.464Z,899,1,7
20170,Clash Of Clones Help appreciated,2020-02-03T18:53:20.330Z,2020-02-06T22:58:05.498Z,249,3,24
17522,Interception HELP (SoLvEd),2019-02-17T15:37:09.089Z,2020-02-06T16:42:56.720Z,626,1,24
20193,Alchemic Power(Issue) Need Help,2020-02-05T22:37:16.052Z,2020-02-06T00:56:42.047Z,147,0,7
20191,Artillerie qui tire sur un allié (Niveau A portée),2020-02-05T19:47:17.502Z,2020-02-05T20:23:12.707Z,131,0,19
10627,Logical Path: Help me!,2017-02-20T00:11:38.709Z,2020-02-05T15:49:45.897Z,6245,0,24
20175,[SOLVED] backwoods-standoff-a,2020-02-04T10:09:45.688Z,2020-02-05T14:24:02.154Z,138,0,24
20153,Mad Maxer Please Help!,2020-02-02T08:36:10.104Z,2020-02-05T12:00:50.606Z,120,0,24
20173,I cannot get past The Final Kithmaze,2020-02-04T03:12:55.591Z,2020-02-04T19:31:07.522Z,108,3,24
11991,Useful Competitors - unbeatable,2017-07-20T06:35:33.695Z,2020-02-04T14:09:46.288Z,1901,13,7
16922,[SOLVED] Help backwoods blind distance,2018-12-28T19:10:59.689Z,2020-02-04T14:06:11.835Z,407,0,24
13782,Девять самоцветов,2018-02-05T15:25:54.438Z,2020-02-04T11:34:12.030Z,1233,5,16
4798,Level - Robot Ragnarok,2015-08-28T02:21:26.030Z,2020-02-04T05:50:11.652Z,5338,2,9
20165,I need help with blind distance,2020-02-03T15:38:32.099Z,2020-02-03T16:43:11.172Z,81,0,24
2212,When do I get which Item - A reference,2015-01-05T17:07:07.492Z,2020-02-02T22:15:39.782Z,29467,583,4
20159,"Site Review, Improvements & Help",2020-02-02T19:20:07.850Z,2020-02-02T21:31:19.667Z,117,0,27
17261,[SOLVED] Leave It To Cleaver [Help],2019-01-25T10:15:07.037Z,2020-02-02T18:25:21.028Z,277,1,24
20134,"Зачем просто, если можно сложно: Sarven Sentry help",2020-01-30T15:48:07.994Z,2020-02-01T20:53:18.064Z,94,2,24
20151,"Erro na fase ""Origens Humildes"" (Desenvolvimento Web)",2020-02-01T17:28:50.919Z,2020-02-01T17:28:50.998Z,88,0,21
14896,[SOLVED] Help with Wishing Well,2018-06-05T12:08:46.077Z,2020-02-01T11:50:04.754Z,1175,0,24
1274,Level: Favorable Odds,2014-11-05T18:01:51.551Z,2014-11-06T10:42:38.545Z,1745,0,1
20143,Need help On Wishing Well,2020-01-31T18:47:14.626Z,2020-01-31T19:51:34.195Z,109,1,24
20089,Just a quick question,2020-01-24T14:11:05.483Z,2020-01-31T11:42:41.965Z,125,1,24
20006,Cloudrip Commander help plz,2020-01-14T11:47:48.967Z,2020-01-31T09:52:04.702Z,124,3,24
7422,"[SOLVED] Help with the level ""Don't rush, Be Quiet""",2016-05-03T10:37:33.940Z,2019-09-17T14:29:51.841Z,3326,2,24
20133,[solved] Continuous Alchemy Help please,2020-01-30T15:45:07.249Z,2020-01-30T17:27:39.225Z,133,0,24
6070,All the combat levels,2015-12-13T04:13:32.884Z,2020-01-30T13:58:53.595Z,1354,0,24
20127,Unknown Uadd operator bug?,2020-01-30T06:47:35.740Z,2020-01-30T11:54:12.033Z,111,3,7
20114,I dont understand lines of code Game Grove,2020-01-27T18:12:17.401Z,2020-01-28T09:56:06.988Z,91,1,3
20120,Shine Getter- Help,2020-01-28T03:04:02.840Z,2020-01-28T08:33:59.397Z,79,0,24
20079,[SOLVED] Useful competitors issue,2020-01-22T19:29:13.397Z,2020-01-28T00:13:51.403Z,161,0,7
20096,Game grove - code,2020-01-25T09:56:36.421Z,2020-01-27T17:29:12.751Z,159,0,24
20104,Diamond dozen help (python),2020-01-26T20:14:21.973Z,2020-01-27T10:52:29.696Z,113,0,24
20055,The two flowers HELP,2020-01-19T21:58:54.863Z,2020-01-26T21:51:03.135Z,173,0,24
19519,New ideas for any future code combat stuff,2019-11-03T16:23:31.410Z,2020-01-25T23:08:54.203Z,401,13,1
20084,[SOLVED] Not seeing Long Kithmaze on my map,2020-01-24T00:37:35.657Z,2020-01-25T11:11:39.463Z,110,1,24
16349,Shine Getter Python,2018-11-02T14:45:18.563Z,2018-11-02T15:53:43.360Z,508,0,24
20068,I solved the problem but i didnt understand the code,2020-01-21T20:33:59.166Z,2020-01-21T20:48:02.460Z,106,1,24
19389,[SOLVED] How to log into Campaign mode from class mode,2019-10-14T13:58:32.014Z,2020-01-21T20:30:00.235Z,304,4,6
13209,Не могу пройти уровень Охотничья долина (Пустыня),2017-12-11T10:25:31.036Z,2020-01-21T12:58:39.847Z,1198,0,16
7947,{Backwoods Forest} - Help with Friend and foes,2016-06-08T16:57:37.298Z,2020-01-21T09:08:20.266Z,6751,5,24
20052,"Need help with: Forest, Backwoods Brawl4",2020-01-19T16:35:52.289Z,2020-01-20T22:35:46.173Z,151,1,24
20042,A little confused on what's next in Glacier,2020-01-18T17:58:26.434Z,2020-01-20T16:23:27.149Z,131,1,24
20061,"Глюк или моя ошибка на уровня ""Попойка""?",2020-01-20T14:49:39.409Z,2020-01-20T14:49:39.481Z,114,0,16
20046,Difference in if statements inside functions vs outside,2020-01-19T01:01:21.172Z,2020-01-19T22:56:42.131Z,140,2,24
3876,Storming the Towers of Areth help,2015-05-12T19:43:34.283Z,2020-01-19T19:47:54.032Z,2060,0,24
20051,Уровень Весенний гром в лесу,2020-01-19T11:27:48.621Z,2020-01-19T11:27:48.809Z,166,0,16
20017,[SOLVED] Clash of clones help pls,2020-01-15T04:54:02.686Z,2020-01-19T06:37:23.438Z,159,3,24
20043,[SOLVED] What's T_COLON?,2020-01-18T20:32:38.420Z,2020-01-18T22:19:17.680Z,111,1,24
20036,[SOLVED] Mountain Mercenaries help please [python],2020-01-17T06:22:46.270Z,2020-01-17T22:18:29.276Z,189,2,24
20023,[SOLVED] Library tactician help[python],2020-01-15T19:44:52.027Z,2020-01-17T14:55:02.124Z,187,0,24
20022,Brittle Morale (python),2020-01-15T18:14:38.657Z,2020-01-17T09:22:09.116Z,190,0,24
15978,[SOLVED] Brittle Morale Help Please,2018-09-19T22:29:53.967Z,2020-01-17T00:02:12.004Z,963,0,24
19508,The geometry of flowers,2019-11-02T16:41:58.340Z,2020-01-15T18:42:31.418Z,222,3,7
16285,Loop Warehouse Computer Science 1 IS IMPOSSIBLE,2018-10-24T20:48:26.435Z,2019-09-06T13:55:05.785Z,2866,0,24
20018,"Проблема с уровнем ""Как ни назови""",2020-01-15T13:58:07.887Z,2020-01-15T13:58:08.005Z,154,0,16
1316,Kithgard Gates treasure,2014-11-12T01:33:30.541Z,2020-01-14T18:46:33.433Z,8429,2,24
19845,Scratch In Codecombat,2019-12-17T14:09:23.058Z,2019-12-18T11:05:58.941Z,189,2,1
11380,Siege of stonehold [HELP],2017-05-08T17:41:42.331Z,2020-01-14T02:32:30.946Z,1427,20,24
19950,Payment methods,2020-01-05T19:46:58.712Z,2020-01-13T20:36:57.586Z,236,0,6
19999,Haunted kithmaze,2020-01-12T22:44:01.111Z,2020-01-12T22:44:01.237Z,82,0,19
19989,Match Cord Help,2020-01-11T04:20:14.467Z,2020-01-12T18:06:20.071Z,138,0,24
19993,Help with Deja Brew,2020-01-12T00:24:17.278Z,2020-01-12T13:27:58.321Z,80,0,24
19994,[SOLVED] Please Help- Hunter Valley,2020-01-12T08:20:16.409Z,2020-01-12T08:23:01.417Z,124,0,24
4335,[SOLVED] Sand Snakes Level Problem (Python),2015-06-26T11:43:05.770Z,2020-01-11T20:40:20.473Z,3267,3,24
19441,I need help in Code Combat Java Script Web Design 1 level 11,2019-10-22T23:56:32.484Z,2020-01-11T15:43:57.496Z,237,0,24
14120,[РЕШИТЬ] Сигнальщик. Никак не могу пройти,2018-03-11T07:19:01.281Z,2020-01-11T11:30:58.969Z,2425,38,16
9052,Metal Detector - Python,2016-09-24T13:31:02.653Z,2020-01-11T10:38:19.502Z,3278,0,24
19981,Help me with Logical Path,2020-01-10T17:58:53.889Z,2020-01-11T07:49:19.458Z,102,0,24
19903,[SOLVED] Can't access https://codecombat.com/play,2019-12-25T21:37:29.168Z,2020-01-10T13:49:03.000Z,214,2,24
19737,Какие языки изучаются?,2019-11-29T19:06:58.196Z,2020-01-09T22:05:19.561Z,222,0,16
19910,Бэквудский лес Деревенский бродяга,2019-12-27T18:36:46.570Z,2020-01-09T21:58:00.406Z,158,0,16
18654,Как ставить флаги в этой игре я не понимаю/ English: How to set the flags in this game I do not understand,2019-06-15T18:49:53.138Z,2020-01-09T21:48:54.521Z,254,0,16
19957,[SOLVED] Cubic Minefield (Simplified help please),2020-01-06T18:14:51.816Z,2020-01-09T18:27:51.394Z,156,0,24
19955,[SOLVED] My player stops moving in Double Cheek. Help please!,2020-01-06T16:08:18.913Z,2020-01-09T15:52:16.081Z,153,1,24
19664,[SOLVED] Need help on Clash Of Clones ASAP,2019-11-18T14:22:34.668Z,2020-01-09T14:14:11.232Z,610,8,24
19959,[SOLVED] Cloudrip Brawl: Where´s the problem?!,2020-01-06T22:55:57.725Z,2020-01-07T21:45:58.721Z,164,1,24
19961,[SOLVED] I'm confused with flags,2020-01-07T01:57:34.232Z,2020-01-07T12:41:31.484Z,116,1,24
19951,Help! How can I go through Fragile Maze?,2020-01-06T04:11:07.705Z,2020-01-07T02:27:10.837Z,99,0,24
12440,Siege of StoneHold Hero Does Nothing (Python),2017-09-13T22:41:04.919Z,2020-01-05T19:48:21.527Z,812,0,6
19938,[SOLVED] Reaping Fire,2020-01-03T01:47:35.355Z,2020-01-04T03:38:04.224Z,142,0,24
8897,Help with the level canyon of storms,2016-09-07T22:51:56.368Z,2020-01-04T02:52:35.979Z,1788,4,6
8223,Useful Competitors,2016-06-29T20:28:42.174Z,2020-01-02T15:23:22.816Z,7073,7,24
19917,Backwood Forest > Siege of Stonehold - help needed,2019-12-29T19:11:26.470Z,2020-01-02T15:17:39.416Z,279,0,24
19916,Backwoods Fork - Typo in Python comment,2019-12-29T13:16:01.419Z,2020-01-02T10:06:49.279Z,135,1,7
19379,[Adventurer] Wise Moves,2019-10-12T10:55:43.919Z,2020-01-01T17:59:29.636Z,731,4,1
19925,"[SOLVED] Library Tactician, Need Help!",2019-12-31T01:35:53.164Z,2020-01-01T05:24:59.574Z,240,0,24
19919,[SOLVED] The Two flowers. Please Help,2019-12-30T00:18:37.181Z,2019-12-30T02:06:12.792Z,115,0,24
19901,[SOLVED] Clash of Clones. Need Help,2019-12-25T17:21:44.993Z,2019-12-29T16:14:38.765Z,139,1,24
19848,Help: I can't beat Grim Determination,2019-12-17T23:52:41.165Z,2019-12-28T17:13:02.775Z,207,0,24
19899,How do you enter the zones other than main missions?,2019-12-23T23:38:04.894Z,2019-12-28T04:42:01.413Z,155,2,7
14640,[SOLVED] Hero.gold undefined in Underground Business,2018-05-03T16:38:54.962Z,2019-12-26T16:37:29.758Z,447,0,1
19897,Les sentinelles de sarven bug,2019-12-23T19:38:51.647Z,2019-12-23T19:38:51.780Z,118,0,19
11723,[Adventurer] Brown Noise,2017-06-16T05:56:31.036Z,2019-12-23T07:48:27.433Z,4248,32,1
19890,[help] Serpent Savings mission,2019-12-22T03:13:59.130Z,2019-12-23T00:26:46.648Z,144,0,24
19894,Chase Them bug?,2019-12-22T13:39:05.827Z,2019-12-22T14:38:41.500Z,126,1,7
18679,Discobot Commands,2019-06-18T05:27:34.442Z,2019-12-22T02:09:01.374Z,544,0,4
19885,Coded Orders string conversion help!,2019-12-21T05:50:14.227Z,2019-12-21T20:38:21.183Z,155,0,24
19886,Kelvintaph Burgler ogres help!,2019-12-21T17:19:16.908Z,2019-12-21T20:36:53.451Z,159,0,24
5301,Stuck in Stranded in the Dunes,2015-10-18T15:26:14.357Z,2019-12-20T23:22:26.227Z,3514,1,24
5010,Fire dancing level,2015-09-22T19:57:22.124Z,2019-12-20T18:12:05.471Z,10699,1,24
19871,[SOLVED] Salted earth help plz,2019-12-19T17:46:56.751Z,2019-12-20T18:08:52.914Z,190,0,24
15199,Sarven brawl unfair + some random stuff,2018-07-14T19:21:36.464Z,2019-12-20T16:33:22.363Z,459,12,24
19873,It says it expected T_NAME but found T_NAME,2019-12-19T18:05:01.708Z,2019-12-20T16:23:51.737Z,141,0,7
19846,How do you start the tutorial,2019-12-17T16:39:50.978Z,2019-12-20T07:13:13.616Z,143,0,9
8406,"Hunting Party, possible bug or operator error?(python)",2016-07-15T12:36:32.255Z,2019-12-19T15:35:50.738Z,2153,0,7
19827,Thunderhooves prerequisites,2019-12-16T00:36:01.905Z,2019-12-19T15:17:34.473Z,124,0,7
11748,Editing the Colors of Objects in the Level Editor and Other Things,2017-06-18T21:52:56.234Z,2019-12-19T07:57:09.094Z,926,6,2
19857,Is it a bug? I can't assign a value (Match Cord),2019-12-19T01:03:22.198Z,2019-12-19T01:03:22.295Z,125,0,7
17491,Having trouble on Agrippa Refactored (JavaScript),2019-02-13T16:25:16.513Z,2019-12-18T15:35:58.968Z,389,2,9
19802,Library tactician [javascript] need help,2019-12-12T08:52:24.350Z,2019-12-18T08:26:59.999Z,187,0,24
19600,Python code error on Thunderhooves,2019-11-12T06:25:13.137Z,2019-12-18T04:40:44.971Z,181,1,24
12034,[Adventurer] Persistence Pays,2017-07-25T17:41:41.295Z,2019-12-17T18:51:04.647Z,3447,3,1
2754,Endangered Burl!,2015-02-16T22:11:38.570Z,2019-12-17T15:03:56.223Z,1603,4,24
19789,"Must have ""missed"" it, but...-the code for planting a flag in the first place",2019-12-10T11:22:29.517Z,2019-12-17T11:57:58.128Z,304,4,1
19833,[HELP] CS2 leave it to cleaver level 32,2019-12-16T15:02:56.788Z,2019-12-17T11:32:54.019Z,164,1,24
19811,Restless dead - how to command to attack,2019-12-13T09:27:01.734Z,2019-12-16T06:45:05.197Z,175,1,24
19825,Is it a bug? Why deleting an argument in an array gets null?,2019-12-15T19:06:51.905Z,2019-12-15T22:16:46.381Z,116,1,7
19822,[Help]: why is it okay not to use range() and len() here?,2019-12-14T23:51:37.925Z,2019-12-15T20:28:32.561Z,128,1,24
19806,"Help me with ""Logical path"" (solved)",2019-12-12T21:08:12.239Z,2019-12-13T01:09:04.164Z,90,0,24
19786,[Solved] How do you figure out object from string(object.name)?,2019-12-09T18:19:10.799Z,2019-12-10T10:25:26.449Z,165,5,24
19781,[Solved] Hoarding Gold,2019-12-09T07:22:13.423Z,2019-12-09T17:50:19.435Z,192,1,24
19772,Question: How do you pronounce the colon symbol?,2019-12-08T04:52:37.559Z,2019-12-09T14:59:26.921Z,193,0,1
19773,[Solved] why do I get 'null' here?,2019-12-08T10:02:54.426Z,2019-12-09T03:35:26.847Z,200,1,24
19769,[Solved]Need help on Clash of Clones(javascript),2019-12-07T07:54:04.489Z,2019-12-08T06:03:13.751Z,235,1,24
19763,Munchkin Swarm code not working,2019-12-06T01:40:00.106Z,2019-12-07T21:49:47.349Z,138,0,24
19771,[SOLVED] Why do you need 'if enemy:'?,2019-12-07T19:54:16.251Z,2019-12-07T21:17:43.955Z,242,1,1
19768,"Beat the first web development area, cannot go to the second",2019-12-07T00:26:42.086Z,2019-12-07T05:05:34.321Z,139,0,9
19765,[SOLVED] Help in sarven shepard(javascript),2019-12-06T16:35:29.032Z,2019-12-06T19:18:46.376Z,157,0,24
19761,Need help on dangrous divide *premium level* *Web development 1*,2019-12-05T23:05:51.904Z,2019-12-06T03:21:56.646Z,106,0,24
18789,Lost Viking - Need a hint for my code,2019-07-05T22:46:28.683Z,2019-12-06T03:16:19.309Z,196,0,24
17278,Cloudrip Mountain,2019-01-27T21:47:19.667Z,2019-12-06T02:17:20.218Z,308,1,24
14099,[SOLVED] Desert Level - Sarven Shepherd,2018-03-06T07:01:32.407Z,2019-12-05T18:18:54.254Z,1283,1,8
19751,Codecombat Savren Road,2019-12-04T19:37:25.650Z,2019-12-05T15:29:22.487Z,130,0,9
19758,Codecombat - Double Gaps,2019-12-05T14:36:25.889Z,2019-12-05T15:18:00.051Z,159,1,9
15583,[Solved] HELP! Spring Thunder,2018-08-15T08:59:16.801Z,2019-12-02T11:45:35.824Z,903,0,24
19716,Are the level 66 items for testing by the devs?,2019-11-26T00:37:31.308Z,2019-12-01T13:11:09.925Z,222,1,9
9505,Wishing well (python),2016-11-02T00:45:25.933Z,2019-12-01T09:37:31.369Z,2443,3,24
19735,Summit's Gate Help,2019-11-29T13:55:47.132Z,2019-11-29T15:43:48.709Z,110,0,24
19734,Library tactician [NEED HELP],2019-11-29T08:43:50.997Z,2019-11-29T09:26:21.514Z,94,0,24
19671,Where can I find the rules?,2019-11-19T14:46:03.168Z,2019-11-29T07:53:49.596Z,257,6,9
18989,Zana is very OP in Dueling grounds,2019-08-12T17:05:33.277Z,2019-11-29T07:52:34.803Z,1090,5,9
3550,Official Flower Grove Topic,2015-04-15T21:42:19.472Z,2019-07-19T20:46:37.064Z,23385,707,1
19724,Need help on Convenient enemy,2019-11-26T22:27:28.103Z,2019-11-27T00:00:05.792Z,121,0,24
17353,'loop' breaks multiplayer code,2019-02-02T09:50:46.862Z,2019-11-26T23:33:42.876Z,764,4,7
19722,Help on Clash of Clones,2019-11-26T19:06:31.037Z,2019-11-26T23:04:22.013Z,101,1,24
18157,"Sports Polls/ Highlights, Clips",2019-04-15T16:54:03.601Z,2019-11-26T09:31:58.006Z,725,12,28
15051,Moving to a items location. Python,2018-06-25T17:36:32.608Z,2019-11-25T19:46:04.745Z,998,1,24
19714,[SOLVED] Summit's gate: paladins as objects,2019-11-25T10:53:27.716Z,2019-11-25T11:01:48.416Z,123,2,7
